id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
213;Vietnam;nan;nan;nan;0.0;0.0;0.0;1166.0;6854.0;8607.0;4272.0;0.0;0.0;mines;nickel
214;Zambia;nan;800.0;1500.0;2809.0;2869.0;nan;nan;nan;0.0;0.0;0.0;487.0;mines;nickel
215;Zimbabwe;nan;6354.0;4858.0;6133.0;7992.0;7899.0;12962.0;16633.0;16109.0;17743.0;16617.0;17850.0;mines;nickel
216;Australia;nan;108915.0;131210.0;101594.0;110214.0;125636.0;141251.0;137762.0;152978.0;120520.0;108500.0;114517.0;refineriesAndSmelter;nickel
217;Austria;nan;500.0;700.0;1000.0;500.0;500.0;500.0;600.0;700.0;700.0;700.0;700.0;refineriesAndSmelter;nickel
218;Brazil;nan;36000.0;32800.0;41900.0;43271.0;59779.0;57500.0;79600.0;77700.0;77100.0;68500.0;62200.0;refineriesAndSmelter;nickel
219;Burma;nan;nan;nan;0.0;0.0;0.0;9450.0;19706.0;22913.0;22562.0;21828.0;11475.0;refineriesAndSmelter;nickel
220;Canada;nan;167732.0;116909.0;105413.0;142445.0;146850.0;152728.0;149486.0;149716.0;158299.0;154759.0;137411.0;refineriesAndSmelter;nickel
221;China;nan;200300.0;253800.0;332300.0;435200.0;519200.0;693500.0;690500.0;600000.0;573400.0;670000.0;705000.0;refineriesAndSmelter;nickel
222;Colombia;nan;41638.0;51802.0;49443.0;37817.0;103967.0;49369.0;41221.0;36671.0;37091.0;40606.0;43055.0;refineriesAndSmelter;nickel
223;Cuba;nan;35600.0;33599.0;33972.0;34572.0;25700.0;16600.0;13300.0;14700.0;15000.0;15800.0;14700.0;refineriesAndSmelter;nickel
224;Dominican Republic;nan;18782.0;0.0;0.0;13528.0;15186.0;9355.0;0.0;0.0;9961.0;15363.0;18794.0;refineriesAndSmelter;nickel
225;Finland;nan;51963.0;41556.0;49772.0;49823.0;46275.0;44498.0;42750.0;60709.0;85424.0;85780.0;92591.0;refineriesAndSmelter;nickel
226;France;nan;13700.0;13900.0;12900.0;13700.0;13200.0;12100.0;8400.0;6500.0;4600.0;2300.0;3700.0;refineriesAndSmelter;nickel
227;Greece;nan;16640.0;8269.0;13960.0;18530.0;18630.0;17500.0;18481.0;17113.0;17071.0;16781.0;15720.0;refineriesAndSmelter;nickel
228;Guatemala;nan;nan;nan;0.0;0.0;0.0;0.0;4000.0;10826.0;8688.0;12416.0;14688.0;refineriesAndSmelter;nickel
229;India;nan;nan;nan;nan;nan;nan;290.0;490.0;1800.0;300.0;100.0;100.0;refineriesAndSmelter;nickel
230;Indonesia;nan;17566.0;12550.0;18688.0;19690.0;18372.0;21200.0;21900.0;38300.0;116300.0;204300.0;289900.0;refineriesAndSmelter;nickel
231;Japan;nan;156500.0;143500.0;166100.0;156900.0;169600.0;177810.0;177782.0;192789.0;195565.0;187046.0;186736.0;refineriesAndSmelter;nickel
232;Korea (Rep. of);nan;7113.0;19333.0;21173.0;17708.0;19870.0;23325.0;24903.0;34882.0;44857.0;43861.0;43386.0;refineriesAndSmelter;nickel
233;Kosovo;nan;5777.0;6365.0;7200.0;7500.0;4400.0;7600.0;6700.0;11700.0;5400.0;7500.0;5500.0;refineriesAndSmelter;nickel
234;Madagascar;nan;0.0;0.0;0.0;0.0;5695.0;25148.0;37053.0;47271.0;42105.0;35474.0;33183.0;refineriesAndSmelter;nickel
235;Morocco;nan;nan;nan;300.0;200.0;300.0;nan;nan;nan;nan;nan;nan;refineriesAndSmelter;nickel
236;New Caledonia;nan;37467.0;38230.0;39802.0;40513.0;45383.0;48370.0;62049.0;77530.0;95983.0;104094.0;107914.0;refineriesAndSmelter;nickel
237;North Macedonia;nan;15000.0;12000.0;14400.0;17300.0;19200.0;20000.0;18100.0;17700.0;10600.0;7200.0;10100.0;refineriesAndSmelter;nickel
238;Norway;nan;88700.0;88577.0;92185.0;92427.0;91687.0;91017.0;90526.0;91222.0;92735.0;86495.0;90758.0;refineriesAndSmelter;nickel
239;Poland;nan;nan;600.0;600.0;850.0;840.0;570.0;780.0;840.0;770.0;720.0;700.0;refineriesAndSmelter;nickel
240;Russia;nan;257700.0;244800.0;262300.0;264900.0;254100.0;241800.0;234700.0;231200.0;188700.0;212300.0;158000.0;refineriesAndSmelter;nickel
241;South Africa;nan;38200.0;34200.0;34700.0;35900.0;32900.0;32200.0;34100.0;41900.0;42100.0;43000.0;39500.0;refineriesAndSmelter;nickel
242;Ukraine;nan;24700.0;15800.0;21900.0;17100.0;20800.0;21200.0;18600.0;17952.0;18100.0;15300.0;15807.0;refineriesAndSmelter;nickel
243;United Kingdom;nan;40800.0;17800.0;31600.0;37400.0;39400.0;42400.0;39100.0;38804.0;43104.0;37090.0;38211.0;refineriesAndSmelter;nickel
244;Venezuela;nan;10886.0;10400.0;11700.0;13400.0;8100.0;5200.0;2500.0;2581.0;nan;nan;nan;refineriesAndSmelter;nickel
245;Zimbabwe;nan;11300.0;9200.0;4000.0;3700.0;1800.0;2800.0;4600.0;nan;nan;nan;nan;refineriesAndSmelter;nickel
