id;country;technologyAndSource;year;mainCategory;subCategory;value;unit;Green_Red
335;Angola;GrandTotal;2020;Primary Energy;Supply;116022.1284;TJ;
336;Angola;GrandTotal;2020;Transformation/Losses;Electricity;-3991.003769;TJ;
337;Angola;GrandTotal;2020;Transformation/Losses;CHP;-720.0;TJ;
338;Angola;GrandTotal;2020;Transformation/Losses;Charcoal;-15084.993;TJ;
339;Angola;GrandTotal;2020;Final Consumption;Total;90858.64535;TJ;
340;Angola;GrandTotal;2020;Final Consumption;Industry;17095.21993;TJ;
341;Angola;GrandTotal;2020;Final Consumption;Residential;73763.42542;TJ;
342;Angola;GrandTotal;2020;Consumption(Elect.& Heat);Total;90858.64535;TJ;
343;Angola;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;48955.24398;TJ;
344;Angola;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;41903.40137;TJ;
345;Angola;GrandTotal;2020;Gross Electricity&Heat;Electricity;14019.94278;TJ;
346;Angola;GrandTotal;2019;Primary Energy;Production;106575.1837;TJ;
347;Angola;GrandTotal;2019;Primary Energy;Imports;3755.721313;TJ;
348;Angola;GrandTotal;2019;Primary Energy;Exports;-4.7432;TJ;
349;Angola;GrandTotal;2019;Primary Energy;Supply;110326.1618;TJ;
350;Angola;GrandTotal;2019;Primary Energy;Differences;-5234.130485;TJ;
351;Angola;GrandTotal;2019;Transformation/Losses;Electricity;-3991.003769;TJ;
352;Angola;GrandTotal;2019;Transformation/Losses;CHP;-720.0;TJ;
353;Angola;GrandTotal;2019;Transformation/Losses;Charcoal;-14630.59052;TJ;
354;Angola;GrandTotal;2019;Final Consumption;Total;88958.2082;TJ;
355;Angola;GrandTotal;2019;Final Consumption;Industry;16699.69745;TJ;
356;Angola;GrandTotal;2019;Final Consumption;Residential;72258.51075;TJ;
357;Angola;GrandTotal;2019;Consumption(Elect.& Heat);Total;88958.2082;TJ;
358;Angola;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;47738.94511;TJ;
359;Angola;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;41219.26309;TJ;
360;Angola;GrandTotal;2019;Gross Electricity&Heat;Electricity;12780.56808;TJ;
361;Argentina;Hydropower;2020;Primary Energy;Production;106864.8274;TJ;green
362;Argentina;Hydropower;2020;Primary Energy;Supply;106864.8274;TJ;green
363;Argentina;Hydropower;2020;Transformation/Losses;Electricity;-106864.8274;TJ;green
364;Argentina;Hydropower;2020;Consumption(Elect.& Heat);Total;88747.71384;TJ;green
365;Argentina;Hydropower;2020;Consumption(Elect.& Heat);Electricity;88747.71384;TJ;green
366;Argentina;Hydropower;2020;Gross Electricity&Heat;Electricity;29684.67427;TJ;green
367;Argentina;Hydropower;2019;Primary Energy;Production;125173.9162;TJ;green
368;Argentina;Hydropower;2019;Primary Energy;Supply;125173.9162;TJ;green
369;Argentina;Hydropower;2019;Transformation/Losses;Electricity;-125173.9162;TJ;green
370;Argentina;Hydropower;2019;Consumption(Elect.& Heat);Total;107542.1984;TJ;green
371;Argentina;Hydropower;2019;Consumption(Elect.& Heat);Electricity;107542.1984;TJ;green
372;Argentina;Hydropower;2019;Gross Electricity&Heat;Electricity;34770.53227;TJ;green
373;Argentina;Wind;2020;Primary Energy;Production;33884.3988;TJ;green
374;Argentina;Wind;2020;Primary Energy;Supply;33884.3988;TJ;green
375;Argentina;Wind;2020;Transformation/Losses;Electricity;-33884.3988;TJ;green
376;Argentina;Wind;2020;Consumption(Elect.& Heat);Total;28139.87541;TJ;green
377;Argentina;Wind;2020;Consumption(Elect.& Heat);Electricity;28139.87541;TJ;green
378;Argentina;Wind;2020;Gross Electricity&Heat;Electricity;9412.333;TJ;green
379;Argentina;Wind;2019;Primary Energy;Production;17988.7176;TJ;green
380;Argentina;Wind;2019;Primary Energy;Supply;17988.7176;TJ;green
381;Argentina;Wind;2019;Transformation/Losses;Electricity;-17988.7176;TJ;green
382;Argentina;Wind;2019;Consumption(Elect.& Heat);Total;15454.86709;TJ;green
383;Argentina;Wind;2019;Consumption(Elect.& Heat);Electricity;15454.86709;TJ;green
384;Argentina;Wind;2019;Gross Electricity&Heat;Electricity;4996.866;TJ;green
385;Argentina;Solar PV;2020;Primary Energy;Production;4844.14488;TJ;green
386;Argentina;Solar PV;2020;Primary Energy;Supply;4844.14488;TJ;green
387;Argentina;Solar PV;2020;Transformation/Losses;Electricity;-4844.14488;TJ;green
388;Argentina;Solar PV;2020;Consumption(Elect.& Heat);Total;4022.902523;TJ;green
389;Argentina;Solar PV;2020;Consumption(Elect.& Heat);Electricity;4022.902523;TJ;green
390;Argentina;Solar PV;2020;Gross Electricity&Heat;Electricity;1345.5958;TJ;green
391;Argentina;Solar PV;2019;Primary Energy;Production;2883.36168;TJ;green
392;Argentina;Solar PV;2019;Primary Energy;Supply;2883.36168;TJ;green
393;Argentina;Solar PV;2019;Transformation/Losses;Electricity;-2883.36168;TJ;green
394;Argentina;Solar PV;2019;Consumption(Elect.& Heat);Total;2477.217805;TJ;green
395;Argentina;Solar PV;2019;Consumption(Elect.& Heat);Electricity;2477.217805;TJ;green
396;Argentina;Solar PV;2019;Gross Electricity&Heat;Electricity;800.9338;TJ;green
397;Argentina;Solid Biofuels;2020;Primary Energy;Production;93352.71576;TJ;red
398;Argentina;Solid Biofuels;2020;Primary Energy;Supply;93352.71576;TJ;red
399;Argentina;Solid Biofuels;2020;Primary Energy;Differences;-0.037729047;TJ;red
400;Argentina;Solid Biofuels;2020;Transformation/Losses;CHP;-39339.08136;TJ;red
401;Argentina;Solid Biofuels;2020;Transformation/Losses;Charcoal;-17629.5;TJ;red
402;Argentina;Solid Biofuels;2020;Final Consumption;Total;36384.09666;TJ;red
403;Argentina;Solid Biofuels;2020;Final Consumption;Industry;30862.89666;TJ;red
404;Argentina;Solid Biofuels;2020;Final Consumption;Commerce;1840.4;TJ;red
405;Argentina;Solid Biofuels;2020;Final Consumption;Residential;3680.8;TJ;red
406;Argentina;Solid Biofuels;2020;Consumption(Elect.& Heat);Total;43422.87562;TJ;red
407;Argentina;Solid Biofuels;2020;Consumption(Elect.& Heat);Electricity;7038.778953;TJ;red
408;Argentina;Solid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;36384.09666;TJ;red
409;Argentina;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;2354.357666;TJ;red
410;Argentina;Solid Biofuels;2019;Primary Energy;Production;97158.83297;TJ;red
411;Argentina;Solid Biofuels;2019;Primary Energy;Supply;97158.83297;TJ;red
412;Argentina;Solid Biofuels;2019;Transformation/Losses;CHP;-31154.755;TJ;red
413;Argentina;Solid Biofuels;2019;Transformation/Losses;Charcoal;-17807.60135;TJ;red
414;Argentina;Solid Biofuels;2019;Final Consumption;Total;48196.47662;TJ;red
415;Argentina;Solid Biofuels;2019;Final Consumption;Industry;42425.80883;TJ;red
416;Argentina;Solid Biofuels;2019;Final Consumption;Commerce;1923.555929;TJ;red
417;Argentina;Solid Biofuels;2019;Final Consumption;Residential;3847.111858;TJ;red
418;Argentina;Solid Biofuels;2019;Consumption(Elect.& Heat);Total;54085.07712;TJ;red
419;Argentina;Solid Biofuels;2019;Consumption(Elect.& Heat);Electricity;5888.600501;TJ;red
420;Argentina;Solid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;48196.47662;TJ;red
421;Argentina;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;1903.901694;TJ;red
422;Argentina;Liquid Biofuels;2020;Primary Energy;Production;60278.2621;TJ;red
423;Argentina;Liquid Biofuels;2020;Primary Energy;Exports;-22253.35879;TJ;red
424;Argentina;Liquid Biofuels;2020;Primary Energy;Supply;38024.90331;TJ;red
425;Argentina;Liquid Biofuels;2020;Primary Energy;Differences;-3225.767433;TJ;red
426;Argentina;Liquid Biofuels;2020;Final Consumption;Total;34799.13588;TJ;red
427;Argentina;Liquid Biofuels;2020;Final Consumption;Transport;34799.13588;TJ;red
428;Argentina;Liquid Biofuels;2020;Consumption(Elect.& Heat);Total;34799.13588;TJ;red
429;Argentina;Liquid Biofuels;2020;Consumption(Elect.& Heat);DirectUse;34799.13588;TJ;red
430;Argentina;Liquid Biofuels;2019;Primary Energy;Production;102780.1037;TJ;red
431;Argentina;Liquid Biofuels;2019;Primary Energy;Exports;-37821.71193;TJ;red
432;Argentina;Liquid Biofuels;2019;Primary Energy;Supply;64958.39178;TJ;red
433;Argentina;Liquid Biofuels;2019;Primary Energy;Differences;-47.35266586;TJ;red
434;Argentina;Liquid Biofuels;2019;Final Consumption;Total;64911.03911;TJ;red
435;Argentina;Liquid Biofuels;2019;Final Consumption;Transport;64911.03911;TJ;red
436;Argentina;Liquid Biofuels;2019;Consumption(Elect.& Heat);Total;64911.03911;TJ;red
437;Argentina;Liquid Biofuels;2019;Consumption(Elect.& Heat);DirectUse;64911.03911;TJ;red
438;Argentina;Biogas;2020;Primary Energy;Production;3065.122587;TJ;green
439;Argentina;Biogas;2020;Primary Energy;Supply;3065.122587;TJ;green
440;Argentina;Biogas;2020;Transformation/Losses;Electricity;-3065.122587;TJ;green
441;Argentina;Biogas;2020;Consumption(Elect.& Heat);Total;754.3405023;TJ;green
442;Argentina;Biogas;2020;Consumption(Elect.& Heat);Electricity;754.3405023;TJ;green
443;Argentina;Biogas;2020;Gross Electricity&Heat;Electricity;252.3146922;TJ;green
444;Argentina;Biogas;2019;Primary Energy;Production;2778.305455;TJ;green
445;Argentina;Biogas;2019;Primary Energy;Supply;2778.305455;TJ;green
446;Argentina;Biogas;2019;Transformation/Losses;Electricity;-2778.305455;TJ;green
447;Argentina;Biogas;2019;Consumption(Elect.& Heat);Total;787.6966563;TJ;green
448;Argentina;Biogas;2019;Consumption(Elect.& Heat);Electricity;787.6966563;TJ;green
449;Argentina;Biogas;2019;Gross Electricity&Heat;Electricity;254.678;TJ;green
450;Argentina;Charcoal;2020;Transformation/Losses;Charcoal;11923.34455;TJ;red
451;Argentina;Charcoal;2020;Final Consumption;Total;11923.34455;TJ;red
452;Argentina;Charcoal;2020;Final Consumption;Commerce;4769.33782;TJ;red
453;Argentina;Charcoal;2020;Final Consumption;Residential;7154.00673;TJ;red
454;Argentina;Charcoal;2020;Consumption(Elect.& Heat);Total;11923.34455;TJ;red
455;Argentina;Charcoal;2020;Consumption(Elect.& Heat);DirectUse;11923.34455;TJ;red
456;Argentina;Charcoal;2019;Transformation/Losses;Charcoal;12043.78835;TJ;red
457;Argentina;Charcoal;2019;Final Consumption;Total;12043.78835;TJ;red
458;Argentina;Charcoal;2019;Final Consumption;Commerce;4817.515341;TJ;red
459;Argentina;Charcoal;2019;Final Consumption;Residential;7226.273012;TJ;red
460;Argentina;Charcoal;2019;Consumption(Elect.& Heat);Total;12043.78835;TJ;red
461;Argentina;Charcoal;2019;Consumption(Elect.& Heat);DirectUse;12043.78835;TJ;red
462;Argentina;Electricity;2020;Primary Energy;Imports;8063.839006;TJ;
463;Argentina;Electricity;2020;Primary Energy;Exports;-3192.57809;TJ;
464;Argentina;Electricity;2020;Primary Energy;Supply;4871.260916;TJ;
465;Argentina;Electricity;2020;Primary Energy;Differences;-0.182908008;TJ;
466;Argentina;Electricity;2020;Transformation/Losses;Electricity;148015.3455;TJ;
467;Argentina;Electricity;2020;Transformation/Losses;CHP;6962.045999;TJ;
468;Argentina;Electricity;2020;Transformation/Losses;OwnUse;-4262.294726;TJ;
469;Argentina;Electricity;2020;Transformation/Losses;Distribution;-21436.92471;TJ;
470;Argentina;Electricity;2020;Final Consumption;Total;128703.6112;TJ;
471;Argentina;Electricity;2020;Final Consumption;Industry;52347.4024;TJ;
472;Argentina;Electricity;2020;Final Consumption;Transport;324.4367738;TJ;
473;Argentina;Electricity;2020;Final Consumption;Commerce;32444.87434;TJ;
474;Argentina;Electricity;2020;Final Consumption;Residential;42902.83879;TJ;
475;Argentina;Electricity;2020;Final Consumption;Other;684.0589346;TJ;
476;Argentina;Electricity;2019;Primary Energy;Imports;11515.03377;TJ;
477;Argentina;Electricity;2019;Primary Energy;Exports;-274.7593761;TJ;
478;Argentina;Electricity;2019;Primary Energy;Supply;11240.27439;TJ;
479;Argentina;Electricity;2019;Primary Energy;Differences;-7033.587806;TJ;
480;Argentina;Electricity;2019;Transformation/Losses;Electricity;146962.8363;TJ;
481;Argentina;Electricity;2019;Transformation/Losses;CHP;6854.0461;TJ;
482;Argentina;Electricity;2019;Transformation/Losses;OwnUse;-3926.331583;TJ;
483;Argentina;Electricity;2019;Transformation/Losses;Distribution;-21946.6569;TJ;
484;Argentina;Electricity;2019;Final Consumption;Total;132150.5805;TJ;
485;Argentina;Electricity;2019;Final Consumption;Industry;52481.8213;TJ;
486;Argentina;Electricity;2019;Final Consumption;Transport;555.7978503;TJ;
487;Argentina;Electricity;2019;Final Consumption;Commerce;32757.36534;TJ;
488;Argentina;Electricity;2019;Final Consumption;Residential;45420.22877;TJ;
489;Argentina;Electricity;2019;Final Consumption;Other;935.3671895;TJ;
490;Argentina;GrandTotal;2020;Primary Energy;Production;302289.4715;TJ;
491;Argentina;GrandTotal;2020;Primary Energy;Imports;8063.839006;TJ;
492;Argentina;GrandTotal;2020;Primary Energy;Exports;-25445.93688;TJ;
493;Argentina;GrandTotal;2020;Primary Energy;Supply;284907.3736;TJ;
494;Argentina;GrandTotal;2020;Primary Energy;Differences;-3225.98807;TJ;
495;Argentina;GrandTotal;2020;Transformation/Losses;Electricity;-643.1480957;TJ;
496;Argentina;GrandTotal;2020;Transformation/Losses;CHP;-32377.03537;TJ;
497;Argentina;GrandTotal;2020;Transformation/Losses;Charcoal;-5706.155449;TJ;
498;Argentina;GrandTotal;2020;Transformation/Losses;OwnUse;-4262.294726;TJ;
499;Argentina;GrandTotal;2020;Transformation/Losses;Distribution;-21436.92471;TJ;
500;Argentina;GrandTotal;2020;Final Consumption;Total;211810.1883;TJ;
501;Argentina;GrandTotal;2020;Final Consumption;Industry;83210.29906;TJ;
502;Argentina;GrandTotal;2020;Final Consumption;Transport;35123.57265;TJ;
503;Argentina;GrandTotal;2020;Final Consumption;Commerce;39054.61216;TJ;
504;Argentina;GrandTotal;2020;Final Consumption;Residential;53737.64552;TJ;
505;Argentina;GrandTotal;2020;Final Consumption;Other;684.0589346;TJ;
506;Argentina;GrandTotal;2020;Consumption(Elect.& Heat);Total;211810.1883;TJ;
507;Argentina;GrandTotal;2020;Consumption(Elect.& Heat);Electricity;128703.6112;TJ;
508;Argentina;GrandTotal;2020;Consumption(Elect.& Heat);DirectUse;83106.5771;TJ;
509;Argentina;GrandTotal;2020;Gross Electricity&Heat;Electricity;43049.27543;TJ;
510;Argentina;GrandTotal;2019;Primary Energy;Production;348763.2376;TJ;
511;Argentina;GrandTotal;2019;Primary Energy;Imports;11515.03377;TJ;
512;Argentina;GrandTotal;2019;Primary Energy;Exports;-38096.47131;TJ;
513;Argentina;GrandTotal;2019;Primary Energy;Supply;322181.8;TJ;
514;Argentina;GrandTotal;2019;Primary Energy;Differences;-7080.940472;TJ;
515;Argentina;GrandTotal;2019;Transformation/Losses;Electricity;-1861.464655;TJ;
516;Argentina;GrandTotal;2019;Transformation/Losses;CHP;-24300.7089;TJ;
517;Argentina;GrandTotal;2019;Transformation/Losses;Charcoal;-5763.812998;TJ;
518;Argentina;GrandTotal;2019;Transformation/Losses;OwnUse;-3926.331583;TJ;
519;Argentina;GrandTotal;2019;Transformation/Losses;Distribution;-21946.6569;TJ;
520;Argentina;GrandTotal;2019;Final Consumption;Total;257301.8845;TJ;
521;Argentina;GrandTotal;2019;Final Consumption;Industry;94907.63014;TJ;
522;Argentina;GrandTotal;2019;Final Consumption;Transport;65466.83696;TJ;
523;Argentina;GrandTotal;2019;Final Consumption;Commerce;39498.43661;TJ;
524;Argentina;GrandTotal;2019;Final Consumption;Residential;56493.61364;TJ;
525;Argentina;GrandTotal;2019;Final Consumption;Other;935.3671895;TJ;
526;Argentina;GrandTotal;2019;Consumption(Elect.& Heat);Total;257301.8845;TJ;
527;Argentina;GrandTotal;2019;Consumption(Elect.& Heat);Electricity;132150.5805;TJ;
528;Argentina;GrandTotal;2019;Consumption(Elect.& Heat);DirectUse;125151.3041;TJ;
529;Argentina;GrandTotal;2019;Gross Electricity&Heat;Electricity;42726.91176;TJ;
530;Austria;Hydropower;2020;Primary Energy;Production;151192.908;TJ;green
531;Austria;Hydropower;2020;Primary Energy;Supply;151192.908;TJ;green
532;Austria;Hydropower;2020;Transformation/Losses;Electricity;-151192.908;TJ;green
533;Austria;Hydropower;2020;Consumption(Elect.& Heat);Total;127519.091;TJ;green
534;Austria;Hydropower;2020;Consumption(Elect.& Heat);Electricity;127519.091;TJ;green
535;Austria;Hydropower;2020;Gross Electricity&Heat;Electricity;41998.03;TJ;green
536;Austria;Hydropower;2019;Primary Energy;Production;146973.492;TJ;green
537;Austria;Hydropower;2019;Primary Energy;Supply;146973.492;TJ;green
538;Austria;Hydropower;2019;Transformation/Losses;Electricity;-146973.492;TJ;green
539;Austria;Hydropower;2019;Consumption(Elect.& Heat);Total;125745.5454;TJ;green
540;Austria;Hydropower;2019;Consumption(Elect.& Heat);Electricity;125745.5454;TJ;green
541;Austria;Hydropower;2019;Gross Electricity&Heat;Electricity;40825.97;TJ;green
542;Austria;Wind;2020;Primary Energy;Production;24449.508;TJ;green
543;Austria;Wind;2020;Primary Energy;Supply;24449.508;TJ;green
544;Austria;Wind;2020;Transformation/Losses;Electricity;-24449.508;TJ;green
545;Austria;Wind;2020;Consumption(Elect.& Heat);Total;20621.19894;TJ;green
546;Austria;Wind;2020;Consumption(Elect.& Heat);Electricity;20621.19894;TJ;green
547;Austria;Wind;2020;Gross Electricity&Heat;Electricity;6791.53;TJ;green
548;Austria;Wind;2019;Primary Energy;Production;26820.2736;TJ;green
549;Austria;Wind;2019;Primary Energy;Supply;26820.2736;TJ;green
550;Austria;Wind;2019;Transformation/Losses;Electricity;-26820.2736;TJ;green
551;Austria;Wind;2019;Consumption(Elect.& Heat);Total;22946.51834;TJ;green
552;Austria;Wind;2019;Consumption(Elect.& Heat);Electricity;22946.51834;TJ;green
553;Austria;Wind;2019;Gross Electricity&Heat;Electricity;7450.076;TJ;green
554;Austria;Solar PV;2020;Primary Energy;Production;7354.5624;TJ;green
555;Austria;Solar PV;2020;Primary Energy;Supply;7354.5624;TJ;green
556;Austria;Solar PV;2020;Transformation/Losses;Electricity;-7354.5624;TJ;green
557;Austria;Solar PV;2020;Consumption(Elect.& Heat);Total;6202.983487;TJ;green
558;Austria;Solar PV;2020;Consumption(Elect.& Heat);Electricity;6202.983487;TJ;green
559;Austria;Solar PV;2020;Gross Electricity&Heat;Electricity;2042.934;TJ;green
560;Austria;Solar PV;2019;Primary Energy;Production;6127.5348;TJ;green
561;Austria;Solar PV;2019;Primary Energy;Supply;6127.5348;TJ;green
562;Austria;Solar PV;2019;Transformation/Losses;Electricity;-6127.5348;TJ;green
563;Austria;Solar PV;2019;Consumption(Elect.& Heat);Total;5242.511385;TJ;green
564;Austria;Solar PV;2019;Consumption(Elect.& Heat);Electricity;5242.511385;TJ;green
565;Austria;Solar PV;2019;Gross Electricity&Heat;Electricity;1702.093;TJ;green
566;Austria;Solar Thermal;2020;Primary Energy;Production;7621.269;TJ;green
567;Austria;Solar Thermal;2020;Primary Energy;Supply;7621.269;TJ;green
568;Austria;Solar Thermal;2020;Transformation/Losses;Heat;-100.872;TJ;green
569;Austria;Solar Thermal;2020;Final Consumption;Total;7520.397;TJ;green
570;Austria;Solar Thermal;2020;Final Consumption;Commerce;2741.725;TJ;green
571;Austria;Solar Thermal;2020;Final Consumption;Residential;4721.38;TJ;green
572;Austria;Solar Thermal;2020;Final Consumption;Other;57.292;TJ;green
573;Austria;Solar Thermal;2020;Consumption(Elect.& Heat);Total;7598.229605;TJ;green
574;Austria;Solar Thermal;2020;Consumption(Elect.& Heat);Heat;77.83260469;TJ;green
575;Austria;Solar Thermal;2020;Consumption(Elect.& Heat);DirectUse;7520.397;TJ;green
576;Austria;Solar Thermal;2020;Gross Electricity&Heat;Heat;90.785;TJ;green
577;Austria;Solar Thermal;2019;Primary Energy;Production;7494.243;TJ;green
578;Austria;Solar Thermal;2019;Primary Energy;Supply;7494.243;TJ;green
579;Austria;Solar Thermal;2019;Transformation/Losses;Heat;-101.25;TJ;green
580;Austria;Solar Thermal;2019;Final Consumption;Total;7392.993;TJ;green
581;Austria;Solar Thermal;2019;Final Consumption;Commerce;2615.292;TJ;green
582;Austria;Solar Thermal;2019;Final Consumption;Residential;4721.38;TJ;green
583;Austria;Solar Thermal;2019;Final Consumption;Other;56.321;TJ;green
584;Austria;Solar Thermal;2019;Consumption(Elect.& Heat);Total;7470.905351;TJ;green
585;Austria;Solar Thermal;2019;Consumption(Elect.& Heat);Heat;77.91235051;TJ;green
586;Austria;Solar Thermal;2019;Consumption(Elect.& Heat);DirectUse;7392.993;TJ;green
587;Austria;Solar Thermal;2019;Gross Electricity&Heat;Heat;91.125;TJ;green
588;Austria;Geothermal;2020;Primary Energy;Production;1524.535;TJ;green
589;Austria;Geothermal;2020;Primary Energy;Supply;1524.535;TJ;green
590;Austria;Geothermal;2020;Transformation/Losses;Electricity;-2.628;TJ;green
591;Austria;Geothermal;2020;Transformation/Losses;Heat;-1029.092;TJ;green
592;Austria;Geothermal;2020;Final Consumption;Total;492.815;TJ;green
593;Austria;Geothermal;2020;Final Consumption;Commerce;492.815;TJ;green
