id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
180;Germany;Scrap;563560.0;454753.0;626442.0;647084.0;nan;nan;nan;nan;nan;nan;nan;i;copper
181;Germany;Unwrought alloys;40073.0;38538.0;36249.0;35493.0;37491.0;39025.0;36743.0;35843.0;33916.0;35844.0;36938.0;i;copper
182;Germany;Unwrought_ref;833354.0;658703.0;743934.0;737763.0;702577.0;685731.0;664537.0;685430.0;723974.0;639481.0;675677.0;i;copper
183;Germany;Unwrought_unref;24706.0;46840.0;23331.0;68147.0;55179.0;112940.0;49093.0;59005.0;52035.0;110006.0;97085.0;i;copper
184;Greece;Scrap;18628.0;11245.0;20017.0;29253.0;nan;nan;nan;nan;nan;nan;nan;i;copper
185;Greece;Unwrought;79928.0;57367.0;63684.0;54258.0;54080.0;54806.0;58503.0;58856.0;74175.0;84816.0;68116.0;i;copper
186;Greece;Unwrought alloys;9393.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
187;Hungary;Matte&cement;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
188;Hungary;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
189;Hungary;Scrap;5933.0;10091.0;4038.0;5416.0;nan;nan;nan;nan;nan;nan;nan;i;copper
190;Hungary;Unwrought;3016.0;2168.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
191;Hungary;Unwrought alloys;nan;nan;1241.0;1471.0;1434.0;1036.0;1006.0;951.0;1316.0;1602.0;1562.0;i;copper
192;Hungary;Unwrought_ref;nan;nan;1624.0;2076.0;8281.0;10733.0;4474.0;838.0;837.0;1108.0;623.0;i;copper
193;Hungary;Unwrought_unref;nan;nan;772.0;1272.0;1502.0;1102.0;1114.0;1662.0;1180.0;1136.0;2616.0;i;copper
194;Ireland, Republic of;Ores&concentrates;30176.0;42945.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
195;Italy;Cement copper;748.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
196;Italy;Matte&cement;748.0;1503.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
197;Italy;Scrap;167212.0;91519.0;129074.0;148358.0;nan;nan;nan;nan;nan;nan;nan;i;copper
198;Italy;Unwrought;617790.0;544635.0;628325.0;615251.0;583215.0;559334.0;622721.0;623466.0;605775.0;547175.0;554162.0;i;copper
199;Italy;Unwrought alloys;18531.0;8166.0;14679.0;15910.0;14795.0;16689.0;18652.0;23224.0;19037.0;18318.0;22527.0;i;copper
200;Latvia;Scrap;656.0;1307.0;2942.0;3855.0;nan;nan;nan;nan;nan;nan;nan;i;copper
201;Latvia;Unwrought;3609.0;3049.0;4.0;1074.0;1689.0;90.0;2258.0;2193.0;3283.0;2568.0;1997.0;i;copper
202;Latvia;Unwrought alloys;1361.0;926.0;708.0;1079.0;2621.0;4103.0;nan;nan;nan;nan;nan;i;copper
203;Lithuania;Scrap;550.0;409.0;436.0;634.0;nan;nan;nan;nan;nan;nan;nan;i;copper
204;Lithuania;Unwrought;1454.0;415.0;596.0;4652.0;1251.0;472.0;618.0;530.0;994.0;815.0;1310.0;i;copper
205;Luxembourg;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
206;Luxembourg;Scrap;8833.0;7533.0;10708.0;10061.0;nan;nan;nan;nan;nan;nan;nan;i;copper
207;Malta;Unwrought alloys;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
208;Montenegro;Unwrought alloys;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
209;Netherlands;Matte&cement;nan;nan;nan;nan;nan;nan;0.0;3.0;0.0;51.0;2073.0;i;copper
210;Netherlands;Ores&concentrates;66.0;46.0;40.0;99.0;2529.0;66783.0;29507.0;48322.0;1811.0;8079.0;488.0;i;copper
211;Netherlands;Scrap;116503.0;0.0;144426.0;204327.0;nan;nan;nan;nan;nan;nan;nan;i;copper
212;Netherlands;Unwrought alloys;2440.0;1329.0;2101.0;2111.0;1930.0;2982.0;2951.0;2154.0;1743.0;2770.0;2500.0;i;copper
213;Netherlands;Unwrought_ref;35077.0;33771.0;26982.0;41659.0;25320.0;21677.0;18981.0;25641.0;75402.0;91254.0;115647.0;i;copper
214;Netherlands;Unwrought_unref;26.0;2678.0;7194.0;5502.0;9.0;68.0;9.0;4048.0;73.0;1741.0;2408.0;i;copper
215;North Macedonia;Scrap;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
216;Norway;Scrap;11189.0;9727.0;9891.0;12856.0;nan;nan;nan;nan;nan;nan;nan;i;copper
217;Norway;Unwrought;3133.0;1627.0;4609.0;909.0;704.0;1460.0;1107.0;936.0;715.0;719.0;630.0;i;copper
218;Poland;Ores&concentrates;62443.0;78027.0;38000.0;45484.0;41333.0;112568.0;160562.0;199955.0;172151.0;152161.0;127568.0;i;copper
219;Poland;Scrap;19269.0;22153.0;24316.0;26201.0;nan;nan;nan;nan;nan;nan;nan;i;copper
220;Poland;Unwrought alloys;3012.0;2408.0;2813.0;2939.0;4229.0;2693.0;2718.0;2603.0;2771.0;2251.0;2545.0;i;copper
221;Poland;Unwrought_ref;6629.0;13838.0;26944.0;11822.0;19234.0;17078.0;8498.0;4351.0;3944.0;4478.0;3582.0;i;copper
222;Poland;Unwrought_unref;33376.0;40030.0;33717.0;23581.0;22766.0;17481.0;13833.0;18511.0;25767.0;16339.0;4476.0;i;copper
223;Portugal;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
