id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
1;Austria;Scrap;8176.0;6052.0;5757.0;8583.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
2;Austria;Unwrought;13794.0;5703.0;8532.0;9776.0;6410.0;11065.0;10933.0;15769.0;13874.0;18962.0;17268.0;e;zinc
3;Austria;Unwrought alloys;nan;nan;nan;nan;nan;nan;682.0;595.0;565.0;1476.0;2860.0;e;zinc
4;Belgium;Ores&concentrates;733794.0;785125.0;749582.0;725335.0;859086.0;773334.0;840967.0;771726.0;713911.0;649018.0;726411.0;e;zinc
5;Belgium;Scrap;15585.0;16644.0;14540.0;11652.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
6;Belgium;Unwrought;8359.0;13590.0;155654.0;296197.0;277418.0;244589.0;252548.0;160895.0;208539.0;243087.0;358012.0;e;zinc
7;Belgium;Unwrought alloys;nan;nan;nan;154258.0;140766.0;155488.0;183718.0;151371.0;159172.0;160514.0;190153.0;e;zinc
8;Bulgaria;Ores&concentrates;7982.0;nan;nan;nan;0.0;267.0;2163.0;4483.0;7553.0;9600.0;9745.0;e;zinc
9;Bulgaria;Scrap;1293.0;2226.0;1949.0;2021.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
10;Bulgaria;Unwrought;96678.0;87008.0;81332.0;71894.0;57768.0;54272.0;60880.0;62920.0;73049.0;65744.0;66341.0;e;zinc
11;Croatia;Scrap;700.0;708.0;518.0;676.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
12;Czech Republic;Scrap;2705.0;2716.0;4798.0;4189.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
13;Czech Republic;Unwrought;17258.0;19982.0;5148.0;5147.0;7407.0;13112.0;59970.0;50380.0;3227.0;4416.0;3494.0;e;zinc
14;Czech Republic;Unwrought alloys;nan;nan;nan;nan;nan;nan;1377.0;667.0;356.0;337.0;120.0;e;zinc
15;Denmark;Scrap;2028.0;2622.0;2563.0;2468.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
16;Denmark;Unwrought;nan;124.0;318.0;635.0;789.0;1060.0;nan;nan;nan;nan;nan;e;zinc
17;Estonia;Scrap;2860.0;1065.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;e;zinc
18;Estonia;Unwrought alloys;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;e;zinc
19;Finland;Ores&concentrates;1238.0;1426.0;22479.0;50656.0;39555.0;29613.0;15395.0;10334.0;42920.0;67052.0;90955.0;e;zinc
20;Finland;Scrap;964.0;1012.0;1369.0;1215.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
21;Finland;Unwrought;257411.0;268893.0;266738.0;265686.0;271313.0;272632.0;261419.0;242261.0;236156.0;236822.0;242262.0;e;zinc
22;Finland;Unwrought alloys;nan;nan;nan;nan;nan;nan;2003.0;2332.0;1175.0;460.0;475.0;e;zinc
23;France;Ores&concentrates;78398.0;39350.0;49652.0;54609.0;62111.0;97317.0;81569.0;62559.0;64781.0;76457.0;102049.0;e;zinc
24;France;Scrap;43770.0;45986.0;51755.0;42736.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
25;France;Unwrought;31601.0;64773.0;79727.0;105934.0;80747.0;73557.0;119045.0;91214.0;63775.0;89439.0;76417.0;e;zinc
26;France;Unwrought alloys;5073.0;9362.0;1851.0;2549.0;1938.0;2333.0;2235.0;3145.0;5081.0;7208.0;7170.0;e;zinc
27;Germany;Ores&concentrates;1835.0;888.0;1674.0;73980.0;39533.0;96369.0;98065.0;91689.0;57186.0;83000.0;89004.0;e;zinc
28;Germany;Scrap;51801.0;68648.0;74208.0;75168.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
29;Germany;Unwrought;70724.0;63165.0;52483.0;55518.0;59913.0;54476.0;69430.0;53077.0;58983.0;72005.0;73288.0;e;zinc
30;Germany;Unwrought alloys;28835.0;24163.0;31857.0;31170.0;29775.0;27985.0;24342.0;20605.0;19692.0;25664.0;24218.0;e;zinc
31;Greece;Ores&concentrates;43003.0;21311.0;14660.0;36016.0;51007.0;41940.0;36764.0;36000.0;33000.0;38550.0;44802.0;e;zinc
32;Hungary;Scrap;1902.0;2978.0;2821.0;2314.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
33;Hungary;Unwrought;nan;nan;405.0;527.0;264.0;148.0;1750.0;316.0;151.0;103.0;858.0;e;zinc
34;Ireland, Republic of;Ores&concentrates;404303.0;594268.0;588143.0;660259.0;647444.0;615916.0;531029.0;452784.0;284153.0;249451.0;245486.0;e;zinc
35;Italy;Ores&concentrates;99121.0;48051.0;98211.0;71471.0;84569.0;89580.0;68508.0;47879.0;46863.0;47997.0;45251.0;e;zinc
36;Italy;Scrap;8603.0;12334.0;16427.0;13006.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
37;Italy;Unwrought;7967.0;5258.0;11071.0;16570.0;14737.0;8016.0;11199.0;8704.0;11318.0;15631.0;20280.0;e;zinc
38;Italy;Unwrought alloys;2857.0;3491.0;6377.0;9385.0;10029.0;8415.0;7417.0;7733.0;10324.0;9805.0;9547.0;e;zinc
39;Latvia;Scrap;443.0;975.0;587.0;459.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
40;Lithuania;Unwrought;nan;nan;nan;330.0;618.0;432.0;1292.0;73.0;12.0;13.0;342.0;e;zinc
41;Luxembourg;Scrap;315.0;423.0;1134.0;739.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
42;Montenegro;Ores&concentrates;nan;nan;499.0;6579.0;9120.0;9283.0;14340.0;14090.0;16183.0;17643.0;19389.0;e;zinc
43;Netherlands;Ores&concentrates;0.0;425.0;12182.0;132344.0;90253.0;91030.0;79600.0;90033.0;26080.0;18071.0;18888.0;e;zinc
44;Netherlands;Scrap;19815.0;11900.0;32543.0;25629.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
45;Netherlands;Unwrought;244789.0;133994.0;166281.0;122532.0;213479.0;272732.0;190548.0;136852.0;275857.0;165585.0;183632.0;e;zinc
46;Netherlands;Unwrought alloys;23932.0;22041.0;42182.0;52382.0;39626.0;48484.0;68830.0;68930.0;94430.0;106068.0;125859.0;e;zinc
47;North Macedonia;Ores&concentrates;nan;69509.0;60369.0;51545.0;51154.0;56810.0;57218.0;53796.0;46057.0;51731.0;55733.0;e;zinc
48;North Macedonia;Scrap;576.0;479.0;739.0;313.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
49;Norway;Unwrought;130397.0;128416.0;122649.0;119770.0;115789.0;109485.0;125164.0;126969.0;128247.0;118146.0;132544.0;e;zinc
50;Norway;Unwrought alloys;9227.0;6107.0;19889.0;29094.0;28188.0;30614.0;33315.0;34176.0;35349.0;44575.0;54520.0;e;zinc
51;Poland;Ores&concentrates;58035.0;45877.0;4213.0;0.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
52;Poland;Scrap;430.0;1617.0;902.0;960.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
53;Poland;Unwrought;83571.0;84833.0;96142.0;105552.0;105929.0;128521.0;181437.0;160290.0;107444.0;90991.0;79865.0;e;zinc
54;Poland;Unwrought alloys;3606.0;4699.0;6280.0;6939.0;6541.0;9137.0;13607.0;16412.0;5812.0;6024.0;5572.0;e;zinc
55;Portugal;Ores&concentrates;75414.0;371.0;7438.0;2201.0;67881.0;112125.0;150223.0;147370.0;157057.0;163269.0;322718.0;e;zinc
56;Portugal;Scrap;2910.0;1646.0;940.0;755.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
57;Portugal;Unwrought;1307.0;849.0;151.0;734.0;747.0;502.0;nan;nan;nan;nan;nan;e;zinc
58;Romania;Ores&concentrates;503.0;24528.0;15375.0;17592.0;16745.0;4080.0;6647.0;6169.0;3193.0;1642.0;449.0;e;zinc
59;Romania;Scrap;442.0;1615.0;711.0;597.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
60;Romania;Unwrought;59395.0;8004.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;e;zinc
61;Serbia;Ores&concentrates;21140.0;10699.0;14921.0;23247.0;22559.0;25416.0;24149.0;19788.0;22325.0;42398.0;33753.0;e;zinc
62;Serbia;Scrap;63.0;330.0;120.0;67.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
63;Slovakia;Ores&concentrates;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;e;zinc
64;Slovakia;Unwrought;14600.0;12871.0;7903.0;2836.0;3421.0;2385.0;8410.0;7418.0;4003.0;3385.0;6625.0;e;zinc
65;Slovakia;Unwrought alloys;10412.0;11365.0;13075.0;7001.0;10336.0;10472.0;13722.0;13071.0;12361.0;13720.0;11181.0;e;zinc
66;Slovenia;Scrap;975.0;517.0;933.0;832.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
67;Slovenia;Unwrought;1937.0;1469.0;2725.0;918.0;367.0;604.0;1477.0;2431.0;3895.0;4967.0;5773.0;e;zinc
68;Spain;Ores&concentrates;121688.0;40118.0;104276.0;122372.0;133163.0;92125.0;71193.0;159289.0;235580.0;261831.0;331876.0;e;zinc
69;Spain;Scrap;6210.0;26675.0;37362.0;15625.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
70;Spain;Unwrought;191897.0;216633.0;318527.0;351378.0;359605.0;303548.0;291072.0;293852.0;227226.0;299632.0;243669.0;e;zinc
71;Spain;Unwrought alloys;92781.0;62544.0;91054.0;35318.0;38229.0;42674.0;56974.0;64914.0;79112.0;89530.0;106679.0;e;zinc
72;Sweden;Ores&concentrates;389473.0;395616.0;362085.0;374501.0;343725.0;333534.0;411944.0;438109.0;485122.0;494407.0;463085.0;e;zinc
73;Sweden;Scrap;2898.0;1840.0;2900.0;3257.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
74;Switzerland;Scrap;2445.0;2574.0;2582.0;2846.0;nan;nan;nan;nan;nan;nan;nan;e;zinc
75;Switzerland;Unwrought;1078.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;e;zinc
76;Turkey;Ores&concentrates;253573.0;272559.0;392725.0;316714.0;412744.0;399384.0;422982.0;366676.0;423011.0;764773.0;971126.0;e;zinc
