id;country;technologyAndSource;year;mainCategory;subCategory;value;unit
23161;Suriname;GrandTotal;2020;finalConsump;Total;3366.77443;TJ
23162;Suriname;GrandTotal;2020;finalConsump;Industry;553.0695647;TJ
23163;Suriname;GrandTotal;2020;finalConsump;Commerce;883.4844892;TJ
23164;Suriname;GrandTotal;2020;finalConsump;Residential;1873.121594;TJ
23165;Suriname;GrandTotal;2020;finalConsump;Other;57.09878236;TJ
23166;Suriname;GrandTotal;2020;UsageConsump;Total;3366.77443;TJ
23167;Suriname;GrandTotal;2020;UsageConsump;Electricity;2688.33975;TJ
23168;Suriname;GrandTotal;2020;UsageConsump;DirectUse;678.43468;TJ
23169;Suriname;GrandTotal;2020;Gross Electricity&Heat;Electricity;972.317255;TJ
23170;Suriname;GrandTotal;2019;PrimaryEnergy;Productions;4593.38075;TJ
23171;Suriname;GrandTotal;2019;PrimaryEnergy;Imports;0.71932;TJ
23172;Suriname;GrandTotal;2019;PrimaryEnergy;Exports;-0.1232;TJ
23173;Suriname;GrandTotal;2019;PrimaryEnergy;Supply;4593.97687;TJ
23174;Suriname;GrandTotal;2019;PrimaryEnergy;Differences;-19.71062871;TJ
23175;Suriname;GrandTotal;2019;TransfLosses;Electricity;-96.77612599;TJ
23176;Suriname;GrandTotal;2019;TransfLosses;Charcoal;-316.68896;TJ
23177;Suriname;GrandTotal;2019;TransfLosses;Distribution;-791.2506166;TJ
23178;Suriname;GrandTotal;2019;finalConsump;Total;3369.550539;TJ
23179;Suriname;GrandTotal;2019;finalConsump;Industry;552.9427592;TJ
23180;Suriname;GrandTotal;2019;finalConsump;Commerce;883.4432016;TJ
23181;Suriname;GrandTotal;2019;finalConsump;Residential;1876.078887;TJ
23182;Suriname;GrandTotal;2019;finalConsump;Other;57.08569098;TJ
23183;Suriname;GrandTotal;2019;UsageConsump;Total;3369.550539;TJ
23184;Suriname;GrandTotal;2019;UsageConsump;Electricity;2687.723379;TJ
23185;Suriname;GrandTotal;2019;UsageConsump;DirectUse;681.82716;TJ
23186;Suriname;GrandTotal;2019;Gross Electricity&Heat;Electricity;971.85684;TJ
23187;Sweden;Hydropower;2020;PrimaryEnergy;Productions;260600.4;TJ
23188;Sweden;Hydropower;2020;PrimaryEnergy;Supply;260600.4;TJ
23189;Sweden;Hydropower;2020;TransfLosses;Electricity;-260600.4;TJ
23190;Sweden;Hydropower;2020;UsageConsump;Total;196483.5393;TJ
23191;Sweden;Hydropower;2020;UsageConsump;Electricity;196483.5393;TJ
23192;Sweden;Hydropower;2020;Gross Electricity&Heat;Electricity;72389.0;TJ
23193;Sweden;Hydropower;2019;PrimaryEnergy;Productions;235335.6;TJ
23194;Sweden;Hydropower;2019;PrimaryEnergy;Supply;235335.6;TJ
23195;Sweden;Hydropower;2019;TransfLosses;Electricity;-235335.6;TJ
23196;Sweden;Hydropower;2019;UsageConsump;Total;174712.0912;TJ
23197;Sweden;Hydropower;2019;UsageConsump;Electricity;174712.0912;TJ
23198;Sweden;Hydropower;2019;Gross Electricity&Heat;Electricity;65371.0;TJ
23199;Sweden;Wind;2020;PrimaryEnergy;Productions;99093.6;TJ
23200;Sweden;Wind;2020;PrimaryEnergy;Supply;99093.6;TJ
23201;Sweden;Wind;2020;TransfLosses;Electricity;-99093.6;TJ
23202;Sweden;Wind;2020;UsageConsump;Total;74713.09044;TJ
23203;Sweden;Wind;2020;UsageConsump;Electricity;74713.09044;TJ
23204;Sweden;Wind;2020;Gross Electricity&Heat;Electricity;27526.0;TJ
23205;Sweden;Wind;2019;PrimaryEnergy;Productions;71449.2;TJ
23206;Sweden;Wind;2019;PrimaryEnergy;Supply;71449.2;TJ
23207;Sweden;Wind;2019;TransfLosses;Electricity;-71449.2;TJ
23208;Sweden;Wind;2019;UsageConsump;Total;53043.5648;TJ
23209;Sweden;Wind;2019;UsageConsump;Electricity;53043.5648;TJ
23210;Sweden;Wind;2019;Gross Electricity&Heat;Electricity;19847.0;TJ
23211;Sweden;Solar PV;2020;PrimaryEnergy;Productions;3783.6;TJ
23212;Sweden;Solar PV;2020;PrimaryEnergy;Supply;3783.6;TJ
23213;Sweden;Solar PV;2020;TransfLosses;Electricity;-3783.6;TJ
23214;Sweden;Solar PV;2020;UsageConsump;Total;2852.701375;TJ
23215;Sweden;Solar PV;2020;UsageConsump;Electricity;2852.701375;TJ
23216;Sweden;Solar PV;2020;Gross Electricity&Heat;Electricity;1051.0;TJ
23217;Sweden;Solar PV;2019;PrimaryEnergy;Productions;2444.4;TJ
23218;Sweden;Solar PV;2019;PrimaryEnergy;Supply;2444.4;TJ
23219;Sweden;Solar PV;2019;TransfLosses;Electricity;-2444.4;TJ
23220;Sweden;Solar PV;2019;UsageConsump;Total;1814.711569;TJ
23221;Sweden;Solar PV;2019;UsageConsump;Electricity;1814.711569;TJ
23222;Sweden;Solar PV;2019;Gross Electricity&Heat;Electricity;679.0;TJ
23223;Sweden;Solar Thermal;2020;PrimaryEnergy;Productions;436.0;TJ
23224;Sweden;Solar Thermal;2020;PrimaryEnergy;Supply;436.0;TJ
23225;Sweden;Solar Thermal;2020;finalConsump;Total;436.0;TJ
23226;Sweden;Solar Thermal;2020;finalConsump;Residential;436.0;TJ
23227;Sweden;Solar Thermal;2020;UsageConsump;Total;436.0;TJ
23228;Sweden;Solar Thermal;2020;UsageConsump;DirectUse;436.0;TJ
23229;Sweden;Solar Thermal;2019;PrimaryEnergy;Productions;446.0;TJ
23230;Sweden;Solar Thermal;2019;PrimaryEnergy;Supply;446.0;TJ
23231;Sweden;Solar Thermal;2019;finalConsump;Total;446.0;TJ
23232;Sweden;Solar Thermal;2019;finalConsump;Residential;446.0;TJ
23233;Sweden;Solar Thermal;2019;UsageConsump;Total;446.0;TJ
23234;Sweden;Solar Thermal;2019;UsageConsump;DirectUse;446.0;TJ
23235;Sweden;Other RE;2020;PrimaryEnergy;Productions;73913.0;TJ
23236;Sweden;Other RE;2020;PrimaryEnergy;Supply;73913.0;TJ
23237;Sweden;Other RE;2020;TransfLosses;Heat;-8582.0;TJ
23238;Sweden;Other RE;2020;finalConsump;Total;61231.0;TJ
23239;Sweden;Other RE;2020;finalConsump;Other;61231.0;TJ
23240;Sweden;Other RE;2020;UsageConsump;Total;77339.90934;TJ
23241;Sweden;Other RE;2020;UsageConsump;Heat;16108.90934;TJ
23242;Sweden;Other RE;2020;UsageConsump;DirectUse;61231.0;TJ
23243;Sweden;Other RE;2020;Gross Electricity&Heat;Heat;16935.0;TJ
23244;Sweden;Other RE;2019;PrimaryEnergy;Productions;68327.0;TJ
23245;Sweden;Other RE;2019;PrimaryEnergy;Supply;68327.0;TJ
23246;Sweden;Other RE;2019;TransfLosses;Heat;-8003.0;TJ
23247;Sweden;Other RE;2019;finalConsump;Total;56587.0;TJ
23248;Sweden;Other RE;2019;finalConsump;Other;56587.0;TJ
23249;Sweden;Other RE;2019;UsageConsump;Total;71020.44243;TJ
23250;Sweden;Other RE;2019;UsageConsump;Heat;14433.44243;TJ
23251;Sweden;Other RE;2019;UsageConsump;DirectUse;56587.0;TJ
23252;Sweden;Other RE;2019;Gross Electricity&Heat;Heat;15458.0;TJ
23253;Sweden;RenWaste;2020;PrimaryEnergy;Productions;35269.0;TJ
23254;Sweden;RenWaste;2020;PrimaryEnergy;Imports;5195.0;TJ
23255;Sweden;RenWaste;2020;PrimaryEnergy;Exports;-60.0;TJ
23256;Sweden;RenWaste;2020;PrimaryEnergy;Supply;40404.0;TJ
23257;Sweden;RenWaste;2020;TransfLosses;CHP;-36582.0;TJ
23258;Sweden;RenWaste;2020;TransfLosses;Heat;-3822.0;TJ
23259;Sweden;RenWaste;2020;UsageConsump;Total;30913.51027;TJ
23260;Sweden;RenWaste;2020;UsageConsump;Electricity;4467.694066;TJ
23261;Sweden;RenWaste;2020;UsageConsump;Heat;26445.81621;TJ
23262;Sweden;RenWaste;2020;Gross Electricity&Heat;Electricity;1646.0;TJ
23263;Sweden;RenWaste;2020;Gross Electricity&Heat;Heat;27802.0;TJ
23264;Sweden;RenWaste;2019;PrimaryEnergy;Productions;32350.0;TJ
23265;Sweden;RenWaste;2019;PrimaryEnergy;Imports;4031.0;TJ
23266;Sweden;RenWaste;2019;PrimaryEnergy;Exports;-8.0;TJ
23267;Sweden;RenWaste;2019;PrimaryEnergy;Supply;36373.0;TJ
23268;Sweden;RenWaste;2019;TransfLosses;CHP;-33332.0;TJ
23269;Sweden;RenWaste;2019;TransfLosses;Heat;-3041.0;TJ
23270;Sweden;RenWaste;2019;UsageConsump;Total;27402.58298;TJ
23271;Sweden;RenWaste;2019;UsageConsump;Electricity;4722.526276;TJ
23272;Sweden;RenWaste;2019;UsageConsump;Heat;22680.0567;TJ
23273;Sweden;RenWaste;2019;Gross Electricity&Heat;Electricity;1767.0;TJ
23274;Sweden;RenWaste;2019;Gross Electricity&Heat;Heat;24290.0;TJ
23275;Sweden;Solid Biofuels;2020;PrimaryEnergy;Productions;414510.0;TJ
23276;Sweden;Solid Biofuels;2020;PrimaryEnergy;Supply;414510.0;TJ
23277;Sweden;Solid Biofuels;2020;TransfLosses;CHP;-128465.0;TJ
23278;Sweden;Solid Biofuels;2020;TransfLosses;Heat;-21302.0;TJ
23279;Sweden;Solid Biofuels;2020;TransfLosses;Pellets;-32148.0;TJ
23280;Sweden;Solid Biofuels;2020;finalConsump;Total;232595.0;TJ
23281;Sweden;Solid Biofuels;2020;finalConsump;Industry;197065.5812;TJ
23282;Sweden;Solid Biofuels;2020;finalConsump;Residential;31405.79184;TJ
23283;Sweden;Solid Biofuels;2020;finalConsump;Other;4123.627;TJ
23284;Sweden;Solid Biofuels;2020;UsageConsump;Total;324089.3269;TJ
23285;Sweden;Solid Biofuels;2020;UsageConsump;Electricity;23682.31144;TJ
23286;Sweden;Solid Biofuels;2020;UsageConsump;Heat;67812.01548;TJ
23287;Sweden;Solid Biofuels;2020;UsageConsump;DirectUse;232595.0;TJ
23288;Sweden;Solid Biofuels;2020;Gross Electricity&Heat;Electricity;8725.101598;TJ
23289;Sweden;Solid Biofuels;2020;Gross Electricity&Heat;Heat;71289.52419;TJ
23290;Sweden;Solid Biofuels;2019;PrimaryEnergy;Productions;395970.0;TJ
23291;Sweden;Solid Biofuels;2019;PrimaryEnergy;Supply;395970.0;TJ
23292;Sweden;Solid Biofuels;2019;TransfLosses;CHP;-147944.0;TJ
23293;Sweden;Solid Biofuels;2019;TransfLosses;Heat;-23683.0;TJ
23294;Sweden;Solid Biofuels;2019;TransfLosses;Pellets;-28814.76;TJ
23295;Sweden;Solid Biofuels;2019;finalConsump;Total;195528.24;TJ
23296;Sweden;Solid Biofuels;2019;finalConsump;Industry;165345.7653;TJ
23297;Sweden;Solid Biofuels;2019;finalConsump;Residential;25791.10672;TJ
23298;Sweden;Solid Biofuels;2019;finalConsump;Other;4391.368;TJ
23299;Sweden;Solid Biofuels;2019;UsageConsump;Total;303865.0477;TJ
23300;Sweden;Solid Biofuels;2019;UsageConsump;Electricity;27913.15463;TJ
23301;Sweden;Solid Biofuels;2019;UsageConsump;Heat;80423.65306;TJ
23302;Sweden;Solid Biofuels;2019;UsageConsump;DirectUse;195528.24;TJ
23303;Sweden;Solid Biofuels;2019;Gross Electricity&Heat;Electricity;10444.1016;TJ
23304;Sweden;Solid Biofuels;2019;Gross Electricity&Heat;Heat;86132.52419;TJ
23305;Sweden;Liquid Biofuels;2020;PrimaryEnergy;Productions;21807.225;TJ
23306;Sweden;Liquid Biofuels;2020;PrimaryEnergy;Imports;66324.108;TJ
23307;Sweden;Liquid Biofuels;2020;PrimaryEnergy;Exports;-13992.325;TJ
23308;Sweden;Liquid Biofuels;2020;PrimaryEnergy;Stocks;-2311.105;TJ
23309;Sweden;Liquid Biofuels;2020;PrimaryEnergy;Supply;71827.903;TJ
23310;Sweden;Liquid Biofuels;2020;PrimaryEnergy;Differences;-970.811342;TJ
23311;Sweden;Liquid Biofuels;2020;TransfLosses;CHP;-419.749;TJ
23312;Sweden;Liquid Biofuels;2020;TransfLosses;Heat;-1068.452;TJ
23313;Sweden;Liquid Biofuels;2020;finalConsump;Total;69368.89;TJ
23314;Sweden;Liquid Biofuels;2020;finalConsump;Industry;6620.714;TJ
23315;Sweden;Liquid Biofuels;2020;finalConsump;Transport;55176.689;TJ
23316;Sweden;Liquid Biofuels;2020;finalConsump;Commerce;2322.464;TJ
23317;Sweden;Liquid Biofuels;2020;finalConsump;Residential;1014.702;TJ
23318;Sweden;Liquid Biofuels;2020;finalConsump;Other;4234.321;TJ
23319;Sweden;Liquid Biofuels;2020;UsageConsump;Total;70560.83449;TJ
23320;Sweden;Liquid Biofuels;2020;UsageConsump;Electricity;54.28546861;TJ
23321;Sweden;Liquid Biofuels;2020;UsageConsump;Heat;1137.659024;TJ
23322;Sweden;Liquid Biofuels;2020;UsageConsump;DirectUse;69368.89;TJ
23323;Sweden;Liquid Biofuels;2020;Gross Electricity&Heat;Electricity;20.0;TJ
23324;Sweden;Liquid Biofuels;2020;Gross Electricity&Heat;Heat;1196.0;TJ
23325;Sweden;Liquid Biofuels;2019;PrimaryEnergy;Productions;21056.398;TJ
23326;Sweden;Liquid Biofuels;2019;PrimaryEnergy;Imports;61926.095;TJ
23327;Sweden;Liquid Biofuels;2019;PrimaryEnergy;Exports;-14646.8;TJ
23328;Sweden;Liquid Biofuels;2019;PrimaryEnergy;Stocks;5360.351;TJ
23329;Sweden;Liquid Biofuels;2019;PrimaryEnergy;Supply;73696.044;TJ
23330;Sweden;Liquid Biofuels;2019;PrimaryEnergy;Differences;-5148.305215;TJ
23331;Sweden;Liquid Biofuels;2019;TransfLosses;CHP;-610.544;TJ
23332;Sweden;Liquid Biofuels;2019;TransfLosses;Heat;-2442.176;TJ
23333;Sweden;Liquid Biofuels;2019;finalConsump;Total;65495.018;TJ
23334;Sweden;Liquid Biofuels;2019;finalConsump;Industry;3813.419;TJ
23335;Sweden;Liquid Biofuels;2019;finalConsump;Transport;54477.545;TJ
23336;Sweden;Liquid Biofuels;2019;finalConsump;Commerce;2208.935;TJ
23337;Sweden;Liquid Biofuels;2019;finalConsump;Residential;637.425;TJ
23338;Sweden;Liquid Biofuels;2019;finalConsump;Other;4357.694;TJ
23339;Sweden;Liquid Biofuels;2019;UsageConsump;Total;67945.6545;TJ
23340;Sweden;Liquid Biofuels;2019;UsageConsump;Electricity;85.52396199;TJ
23341;Sweden;Liquid Biofuels;2019;UsageConsump;Heat;2365.112541;TJ
23342;Sweden;Liquid Biofuels;2019;UsageConsump;DirectUse;65495.018;TJ
23343;Sweden;Liquid Biofuels;2019;Gross Electricity&Heat;Electricity;32.0;TJ
23344;Sweden;Liquid Biofuels;2019;Gross Electricity&Heat;Heat;2533.0;TJ
23345;Sweden;Biogas;2020;PrimaryEnergy;Productions;7780.0;TJ
23346;Sweden;Biogas;2020;PrimaryEnergy;Supply;7780.0;TJ
23347;Sweden;Biogas;2020;PrimaryEnergy;Differences;-352.0;TJ
23348;Sweden;Biogas;2020;TransfLosses;CHP;-235.0;TJ
23349;Sweden;Biogas;2020;TransfLosses;Heat;-118.0;TJ
23350;Sweden;Biogas;2020;TransfLosses;OwnUse;-871.0;TJ
23351;Sweden;Biogas;2020;finalConsump;Total;6204.0;TJ
23352;Sweden;Biogas;2020;finalConsump;Industry;1572.0;TJ
23353;Sweden;Biogas;2020;finalConsump;Transport;3696.0;TJ
23354;Sweden;Biogas;2020;finalConsump;Residential;761.0;TJ
23355;Sweden;Biogas;2020;finalConsump;Other;175.0;TJ
23356;Sweden;Biogas;2020;UsageConsump;Total;6477.508693;TJ
23357;Sweden;Biogas;2020;UsageConsump;Electricity;27.1427343;TJ
23358;Sweden;Biogas;2020;UsageConsump;Heat;246.3659592;TJ
23359;Sweden;Biogas;2020;UsageConsump;DirectUse;6204.0;TJ
23360;Sweden;Biogas;2020;Gross Electricity&Heat;Electricity;10.0;TJ
23361;Sweden;Biogas;2020;Gross Electricity&Heat;Heat;259.0;TJ
23362;Sweden;Biogas;2019;PrimaryEnergy;Productions;7600.0;TJ
23363;Sweden;Biogas;2019;PrimaryEnergy;Supply;7600.0;TJ
23364;Sweden;Biogas;2019;TransfLosses;CHP;-333.0;TJ
23365;Sweden;Biogas;2019;TransfLosses;Heat;-292.0;TJ
23366;Sweden;Biogas;2019;TransfLosses;OwnUse;-846.0;TJ
23367;Sweden;Biogas;2019;finalConsump;Total;6129.0;TJ
23368;Sweden;Biogas;2019;finalConsump;Industry;857.0;TJ
23369;Sweden;Biogas;2019;finalConsump;Transport;4051.0;TJ
23370;Sweden;Biogas;2019;finalConsump;Residential;1076.0;TJ
23371;Sweden;Biogas;2019;finalConsump;Other;145.0;TJ
23372;Sweden;Biogas;2019;UsageConsump;Total;6612.349244;TJ
23373;Sweden;Biogas;2019;UsageConsump;Electricity;45.43460481;TJ
23374;Sweden;Biogas;2019;UsageConsump;Heat;437.9146395;TJ
23375;Sweden;Biogas;2019;UsageConsump;DirectUse;6129.0;TJ
23376;Sweden;Biogas;2019;Gross Electricity&Heat;Electricity;17.0;TJ
23377;Sweden;Biogas;2019;Gross Electricity&Heat;Heat;469.0;TJ
23378;Sweden;Pellets;2020;PrimaryEnergy;Imports;2140.0;TJ
23379;Sweden;Pellets;2020;PrimaryEnergy;Exports;-2753.0;TJ
23380;Sweden;Pellets;2020;PrimaryEnergy;Supply;-613.0;TJ
23381;Sweden;Pellets;2020;TransfLosses;CHP;-5922.0;TJ
23382;Sweden;Pellets;2020;TransfLosses;Heat;-8460.0;TJ
23383;Sweden;Pellets;2020;TransfLosses;Pellets;32148.0;TJ
23384;Sweden;Pellets;2020;finalConsump;Total;17153.0;TJ
23385;Sweden;Pellets;2020;finalConsump;Industry;10361.41884;TJ
23386;Sweden;Pellets;2020;finalConsump;Commerce;1481.0;TJ
23387;Sweden;Pellets;2020;finalConsump;Residential;4612.20816;TJ
23388;Sweden;Pellets;2020;finalConsump;Other;698.373;TJ
23389;Sweden;Pellets;2020;UsageConsump;Total;27408.32801;TJ
23390;Sweden;Pellets;2020;UsageConsump;Electricity;1053.000209;TJ
23391;Sweden;Pellets;2020;UsageConsump;Heat;9202.3278;TJ
23392;Sweden;Pellets;2020;UsageConsump;DirectUse;17153.0;TJ
23393;Sweden;Pellets;2020;Gross Electricity&Heat;Electricity;387.9492012;TJ
23394;Sweden;Pellets;2020;Gross Electricity&Heat;Heat;9674.237903;TJ
23395;Sweden;Pellets;2019;PrimaryEnergy;Imports;7506.0;TJ
23396;Sweden;Pellets;2019;PrimaryEnergy;Exports;-2245.0;TJ
23397;Sweden;Pellets;2019;PrimaryEnergy;Supply;5261.0;TJ
23398;Sweden;Pellets;2019;TransfLosses;CHP;-5922.0;TJ
23399;Sweden;Pellets;2019;TransfLosses;Heat;-8460.0;TJ
23400;Sweden;Pellets;2019;TransfLosses;Pellets;28814.76;TJ
23401;Sweden;Pellets;2019;finalConsump;Total;19693.76;TJ
23402;Sweden;Pellets;2019;finalConsump;Industry;11196.23472;TJ
23403;Sweden;Pellets;2019;finalConsump;Commerce;1577.0;TJ
23404;Sweden;Pellets;2019;finalConsump;Residential;6165.89328;TJ
23405;Sweden;Pellets;2019;finalConsump;Other;754.632;TJ
23406;Sweden;Pellets;2019;UsageConsump;Total;29763.63085;TJ
23407;Sweden;Pellets;2019;UsageConsump;Electricity;1036.842273;TJ
23408;Sweden;Pellets;2019;UsageConsump;Heat;9033.02858;TJ
23409;Sweden;Pellets;2019;UsageConsump;DirectUse;19693.76;TJ
23410;Sweden;Pellets;2019;Gross Electricity&Heat;Electricity;387.9492012;TJ
23411;Sweden;Pellets;2019;Gross Electricity&Heat;Heat;9674.237903;TJ
23412;Sweden;Electricity;2020;PrimaryEnergy;Imports;29143.91447;TJ
23413;Sweden;Electricity;2020;PrimaryEnergy;Exports;-90741.1437;TJ
23414;Sweden;Electricity;2020;PrimaryEnergy;Supply;-61597.22922;TJ
23415;Sweden;Electricity;2020;TransfLosses;Electricity;363477.6;TJ
23416;Sweden;Electricity;2020;TransfLosses;CHP;40237.2;TJ
23417;Sweden;Electricity;2020;TransfLosses;Other;-3775.131223;TJ
23418;Sweden;Electricity;2020;TransfLosses;OwnUse;-13732.90229;TJ
23419;Sweden;Electricity;2020;TransfLosses;Distribution;-21275.77218;TJ
23420;Sweden;Electricity;2020;finalConsump;Total;303333.7651;TJ
23421;Sweden;Electricity;2020;finalConsump;Industry;116997.0335;TJ
23422;Sweden;Electricity;2020;finalConsump;Transport;6793.75769;TJ
23423;Sweden;Electricity;2020;finalConsump;Commerce;72020.73123;TJ
23424;Sweden;Electricity;2020;finalConsump;Residential;104907.7425;TJ
23425;Sweden;Electricity;2020;finalConsump;Other;2614.500148;TJ
23426;Sweden;Electricity;2019;PrimaryEnergy;Imports;19178.2207;TJ
23427;Sweden;Electricity;2019;PrimaryEnergy;Exports;-74494.80633;TJ
23428;Sweden;Electricity;2019;PrimaryEnergy;Supply;-55316.58563;TJ
23429;Sweden;Electricity;2019;TransfLosses;Electricity;309229.2;TJ
23430;Sweden;Electricity;2019;TransfLosses;CHP;46929.6;TJ
23431;Sweden;Electricity;2019;TransfLosses;Other;-2617.710829;TJ
23432;Sweden;Electricity;2019;TransfLosses;OwnUse;-11925.59699;TJ
23433;Sweden;Electricity;2019;TransfLosses;Distribution;-22925.0572;TJ
23434;Sweden;Electricity;2019;finalConsump;Total;263373.8493;TJ
23435;Sweden;Electricity;2019;finalConsump;Industry;104619.6255;TJ
23436;Sweden;Electricity;2019;finalConsump;Transport;5789.412158;TJ
23437;Sweden;Electricity;2019;finalConsump;Commerce;58061.16451;TJ
23438;Sweden;Electricity;2019;finalConsump;Residential;92738.43237;TJ
23439;Sweden;Electricity;2019;finalConsump;Other;2165.214773;TJ
23440;Sweden;Heat;2020;TransfLosses;CHP;94923.0;TJ
23441;Sweden;Heat;2020;TransfLosses;Heat;41907.0;TJ
23442;Sweden;Heat;2020;TransfLosses;Distribution;-15876.9062;TJ
23443;Sweden;Heat;2020;finalConsump;Total;120953.0938;TJ
23444;Sweden;Heat;2020;finalConsump;Industry;17189.07643;TJ
23445;Sweden;Heat;2020;finalConsump;Commerce;32325.36687;TJ
23446;Sweden;Heat;2020;finalConsump;Residential;71226.43968;TJ
23447;Sweden;Heat;2020;finalConsump;Other;212.2108202;TJ
23448;Sweden;Heat;2019;TransfLosses;CHP;103852.0;TJ
23449;Sweden;Heat;2019;TransfLosses;Heat;44379.0;TJ
23450;Sweden;Heat;2019;TransfLosses;Distribution;-18857.79205;TJ
23451;Sweden;Heat;2019;finalConsump;Total;129373.2079;TJ
23452;Sweden;Heat;2019;finalConsump;Industry;14999.68874;TJ
23453;Sweden;Heat;2019;finalConsump;Commerce;37407.82128;TJ
23454;Sweden;Heat;2019;finalConsump;Residential;76751.47786;TJ
23455;Sweden;Heat;2019;finalConsump;Other;214.2200619;TJ
23456;Sweden;GrandTotal;2020;PrimaryEnergy;Productions;917192.825;TJ
23457;Sweden;GrandTotal;2020;PrimaryEnergy;Imports;102803.0225;TJ
23458;Sweden;GrandTotal;2020;PrimaryEnergy;Exports;-107546.4687;TJ
23459;Sweden;GrandTotal;2020;PrimaryEnergy;Stocks;-2311.105;TJ
23460;Sweden;GrandTotal;2020;PrimaryEnergy;Supply;910138.2738;TJ
23461;Sweden;GrandTotal;2020;PrimaryEnergy;Differences;-1322.811342;TJ
23462;Sweden;GrandTotal;2020;TransfLosses;CHP;-36463.549;TJ
23463;Sweden;GrandTotal;2020;TransfLosses;Heat;-1445.452;TJ
23464;Sweden;GrandTotal;2020;TransfLosses;Other;-3775.131223;TJ
23465;Sweden;GrandTotal;2020;TransfLosses;OwnUse;-14603.90229;TJ
23466;Sweden;GrandTotal;2020;TransfLosses;Distribution;-37152.67837;TJ
23467;Sweden;GrandTotal;2020;finalConsump;Total;811274.7489;TJ
23468;Sweden;GrandTotal;2020;finalConsump;Industry;349805.8239;TJ
23469;Sweden;GrandTotal;2020;finalConsump;Transport;65666.44669;TJ
23470;Sweden;GrandTotal;2020;finalConsump;Commerce;108149.5621;TJ
23471;Sweden;GrandTotal;2020;finalConsump;Residential;214363.8842;TJ
23472;Sweden;GrandTotal;2020;finalConsump;Other;73289.03197;TJ
23473;Sweden;GrandTotal;2020;UsageConsump;Total;811274.7489;TJ
23474;Sweden;GrandTotal;2020;UsageConsump;Electricity;303333.7651;TJ
23475;Sweden;GrandTotal;2020;UsageConsump;Heat;120953.0938;TJ
23476;Sweden;GrandTotal;2020;UsageConsump;DirectUse;386987.89;TJ
23477;Sweden;GrandTotal;2020;Gross Electricity&Heat;Electricity;111755.0508;TJ
23478;Sweden;GrandTotal;2020;Gross Electricity&Heat;Heat;127155.7621;TJ
23479;Sweden;GrandTotal;2019;PrimaryEnergy;Productions;834978.598;TJ
23480;Sweden;GrandTotal;2019;PrimaryEnergy;Imports;92641.3157;TJ
23481;Sweden;GrandTotal;2019;PrimaryEnergy;Exports;-91394.60633;TJ
23482;Sweden;GrandTotal;2019;PrimaryEnergy;Stocks;5360.351;TJ
23483;Sweden;GrandTotal;2019;PrimaryEnergy;Supply;841585.6584;TJ
23484;Sweden;GrandTotal;2019;PrimaryEnergy;Differences;-5148.305215;TJ
23485;Sweden;GrandTotal;2019;TransfLosses;CHP;-37359.944;TJ
23486;Sweden;GrandTotal;2019;TransfLosses;Heat;-1542.176;TJ
23487;Sweden;GrandTotal;2019;TransfLosses;Other;-2617.710829;TJ
23488;Sweden;GrandTotal;2019;TransfLosses;OwnUse;-12771.59699;TJ
23489;Sweden;GrandTotal;2019;TransfLosses;Distribution;-41782.84925;TJ
23490;Sweden;GrandTotal;2019;finalConsump;Total;736626.0753;TJ
23491;Sweden;GrandTotal;2019;finalConsump;Industry;300831.7333;TJ
23492;Sweden;GrandTotal;2019;finalConsump;Transport;64317.95716;TJ
23493;Sweden;GrandTotal;2019;finalConsump;Commerce;99254.9208;TJ
23494;Sweden;GrandTotal;2019;finalConsump;Residential;203606.3352;TJ
23495;Sweden;GrandTotal;2019;finalConsump;Other;68615.12884;TJ
23496;Sweden;GrandTotal;2019;UsageConsump;Total;736626.0753;TJ
23497;Sweden;GrandTotal;2019;UsageConsump;Electricity;263373.8493;TJ
23498;Sweden;GrandTotal;2019;UsageConsump;Heat;129373.2079;TJ
23499;Sweden;GrandTotal;2019;UsageConsump;DirectUse;343879.018;TJ
23500;Sweden;GrandTotal;2019;Gross Electricity&Heat;Electricity;98545.0508;TJ
23501;Sweden;GrandTotal;2019;Gross Electricity&Heat;Heat;138556.7621;TJ
23502;Switzerland;Hydropower;2020;PrimaryEnergy;Productions;136328.4;TJ
23503;Switzerland;Hydropower;2020;PrimaryEnergy;Supply;136328.4;TJ
23504;Switzerland;Hydropower;2020;TransfLosses;Electricity;-136328.4;TJ
23505;Switzerland;Hydropower;2020;UsageConsump;Total;106026.2222;TJ
23506;Switzerland;Hydropower;2020;UsageConsump;Electricity;106026.2222;TJ
23507;Switzerland;Hydropower;2020;Gross Electricity&Heat;Electricity;37869.0;TJ
23508;Switzerland;Hydropower;2019;PrimaryEnergy;Productions;136944.0;TJ
23509;Switzerland;Hydropower;2019;PrimaryEnergy;Supply;136944.0;TJ
23510;Switzerland;Hydropower;2019;TransfLosses;Electricity;-136944.0;TJ
23511;Switzerland;Hydropower;2019;UsageConsump;Total;106607.6786;TJ
23512;Switzerland;Hydropower;2019;UsageConsump;Electricity;106607.6786;TJ
23513;Switzerland;Hydropower;2019;Gross Electricity&Heat;Electricity;38040.0;TJ
23514;Switzerland;Wind;2020;PrimaryEnergy;Productions;522.0;TJ
23515;Switzerland;Wind;2020;PrimaryEnergy;Supply;522.0;TJ
23516;Switzerland;Wind;2020;TransfLosses;Electricity;-522.0;TJ
