id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
121;Ghana;nan;3200.0;3928.0;3900.0;3900.0;3900.0;3900.0;4199.0;4000.0;3100.0;4000.0;4000.0;mines;silver
122;Greece;nan;33500.0;27500.0;29000.0;33300.0;39800.0;39759.0;35785.0;28100.0;29300.0;34200.0;34900.0;mines;silver
123;Greenland;nan;0.0;0.0;0.0;9.0;27.0;3.0;nan;nan;nan;nan;nan;mines;silver
124;Guatemala;nan;99131.0;129281.0;194681.0;273058.0;204681.0;281331.0;858349.0;862814.0;837815.0;336944.0;0.0;mines;silver
125;Honduras;nan;59484.0;58768.0;59787.0;50634.0;51896.0;50916.0;58826.0;34369.0;17600.0;21784.0;31181.0;mines;silver
126;India;nan;105284.0;138780.0;148303.0;207144.0;374046.0;349774.0;327647.0;426443.0;460811.0;557691.0;679376.0;mines;silver
127;Indonesia;nan;226051.0;359451.0;335040.0;227173.0;247827.0;123109.0;119189.0;151934.0;185234.0;331644.0;335491.0;mines;silver
128;Iran;nan;40000.0;40000.0;40000.0;40000.0;40000.0;35000.0;34945.0;48400.0;50000.0;50000.0;50000.0;mines;silver
129;Ireland, Republic of;nan;7172.0;5267.0;3818.0;6109.0;9454.0;7822.0;6436.0;3770.0;1080.0;1340.0;1160.0;mines;silver
130;Ivory Coast;nan;nan;0.0;0.0;98.0;410.0;572.0;585.0;587.0;549.0;493.0;137.0;mines;silver
131;Japan;nan;3726.0;4469.0;4981.0;4486.0;3536.0;3644.0;3541.0;4616.0;5076.0;3408.0;3596.0;mines;silver
132;Kazakhstan;nan;645627.0;618141.0;552060.0;650649.0;963182.0;963580.0;989247.0;1308926.0;1186511.0;1060662.0;969347.0;mines;silver
133;Korea (Rep. of);nan;1500.0;1700.0;2025.0;2649.0;2925.0;3897.0;3289.0;4600.0;6579.0;8863.0;7090.0;mines;silver
134;Korea, Dem. P.R. of;nan;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;50000.0;mines;silver
135;Kyrgyzstan;nan;nan;nan;nan;nan;nan;10400.0;9300.0;17200.0;15500.0;14200.0;13600.0;mines;silver
136;Laos;nan;6706.0;14726.0;17234.0;17976.0;20221.0;32262.0;39823.0;51763.0;51302.0;42840.0;37464.0;mines;silver
137;Malaysia;nan;349.0;367.0;436.0;459.0;1628.0;361.0;533.0;945.0;1075.0;1404.0;1542.0;mines;silver
138;Mali;nan;nan;nan;nan;nan;3220.0;2577.0;2490.0;2608.0;2005.0;2100.0;2600.0;mines;silver
139;Mexico;nan;3236312.0;3553841.0;4410749.0;4777710.0;5358195.0;5821001.0;5765662.0;5955151.0;5408521.0;5815034.0;7243245.0;mines;silver
140;Mongolia;nan;19954.0;20397.0;19641.0;19107.0;19118.0;29332.0;39160.0;48989.0;79480.0;72440.0;64800.0;mines;silver
141;Morocco;nan;201195.0;210000.0;243000.0;186090.0;170340.0;194077.0;188538.0;216383.0;237418.0;239416.0;190500.0;mines;silver
142;Namibia;nan;1215.0;700.0;0.0;1841.0;966.0;1400.0;1129.0;11555.0;4702.0;7451.0;3602.0;mines;silver
143;New Zealand;nan;18269.0;14264.0;17136.0;14324.0;5630.0;11223.0;15811.0;12498.0;7960.0;8022.0;6332.0;mines;silver
144;Nicaragua;nan;3720.0;4491.0;6995.0;7927.0;10207.0;13745.0;13889.0;18576.0;21382.0;15419.0;11263.0;mines;silver
145;Niger;nan;289.0;256.0;326.0;197.0;329.0;110.0;67.0;119.0;239.0;100.0;64.0;mines;silver
146;North Macedonia;nan;40000.0;35000.0;32000.0;30000.0;31000.0;23400.0;23900.0;17700.0;14000.0;12775.0;12694.0;mines;silver
147;Oman;nan;2140.0;2162.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;mines;silver
148;Panama;nan;nan;nan;nan;nan;nan;nan;nan;0.0;0.0;0.0;0.0;mines;silver
149;Papua New Guinea;nan;48062.0;55082.0;83957.0;90055.0;81332.0;89666.0;81096.0;44588.0;90498.0;69330.0;104004.0;mines;silver
150;Peru;nan;3685931.0;3922708.0;3640444.0;3418862.0;3480587.0;3674283.0;3768147.0;4101568.0;4375337.0;4417987.0;4160162.0;mines;silver
151;Philippines;nan;14224.0;33808.0;41004.0;45530.0;49211.0;40043.0;23005.0;29952.0;35186.0;31748.0;29782.0;mines;silver
152;Poland;nan;1221000.0;1221000.0;1183000.0;1167000.0;1149000.0;1161114.0;1384000.0;1407000.0;1482000.0;1490000.0;1471000.0;mines;silver
153;Portugal;nan;26273.0;20483.0;20561.0;28027.0;29890.0;40621.0;43172.0;41337.0;38631.0;40186.0;55706.0;mines;silver
154;Romania;nan;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;18000.0;mines;silver
